Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	stationaryDist[1]	stationaryDist[2]	tree_length
5040	-298.115	-382.0148	83.8998	0.0380196	0.00641529	0.0154515	0.0321133	0.00924984	0.000297858	0.000629953	0.0240719	0.0342552	0.00240214	0.00795182	0.00997261	0.00742442	0.00625035	0.00911921	0.00608695	0.00357113	0.00206682	0.00691668	0.00508279	0.0313881	0.0161248	6.72688e-05	0.000206826	0.00519097	0.000502072	0.000961245	0.0160399	0.00159223	0.0089625	0.0154542	0.00888559	0.00785225	0.0355962	0.00966687	0.00127329	0.0108878	0.00467306	0.0113654	0.0141601	0.0111779	0.0120673	3.26464e-05	0.00111075	0.0181842	0.00878447	0.00292003	0.00484834	0.0229378	0.00635935	0.00760758	0.00179823	0.00562168	0.0111991	0.00501804	0.0194872	0.00341435	1.234394	0.7656062	0.0703607	0.274056	0.667754	1.49756	3.64888	14.2125	1.919112	0.6202285	0.0666113	0.0112397	0.0270714	0.0562632	0.0162059	0.000521854	0.00110369	0.0421744	0.0600158	0.00420861	0.0139318	0.0174722	0.0130077	0.0109508	0.0159771	0.0106645	0.0062567	0.00362112	0.0121182	0.00890516	0.0549926	0.0282511	0.000117856	0.000362363	0.0090947	0.000879642	0.00168412	0.0281023	0.00278962	0.0157025	0.0270762	0.0155678	0.0137573	0.0623653	0.0169366	0.00223083	0.0190757	0.0081873	0.0199125	0.0248089	0.0195839	0.0211422	5.71971e-05	0.00194605	0.0318591	0.0153906	0.00511596	0.00849441	0.0401875	0.0111417	0.0133286	0.00315054	0.00984932	0.0196212	0.00879172	0.034142	0.00598201	0.382803	0.617197	0.570769
5076	-299.8063	-383.1556	83.34932	0.00361998	0.11773	0.0150592	0.0558819	0.0446646	0.00218433	0.00890531	0.0504159	8.62287e-05	0.017222	0.0183467	0.0281985	0.029358	0.0372574	0.0336637	0.027357	0.00761876	0.0291542	0.0677833	0.00311952	0.00609124	0.0228126	0.000327206	0.0108129	0.00441041	0.00519839	0.0127777	0.0264586	0.0256645	0.0153077	0.113185	0.0152937	0.0377122	0.0227499	0.0122279	0.00467362	0.0159957	0.0405693	0.0356333	0.0123506	0.00205404	0.0587948	0.111843	0.0233061	0.00472469	0.00291101	0.112536	0.0176479	0.00371193	0.00346834	0.00382913	0.0193966	0.0952771	0.0265118	0.0015245	0.0587354	0.0127529	1.386809	0.6131911	0.0914132	0.311373	0.694885	1.43909	3.21158	10.9393	1.729845	0.4421598	0.00226688	0.0737236	0.00943023	0.0349939	0.0279695	0.00136785	0.00557661	0.031571	5.39974e-05	0.0107846	0.0114889	0.0176582	0.0183843	0.023331	0.0210806	0.0171313	0.00477096	0.0182567	0.0424467	0.00195348	0.00381441	0.0142855	0.0002049	0.00677117	0.00276185	0.00325529	0.00800154	0.0165687	0.0160714	0.00958588	0.0708779	0.0095771	0.0236158	0.0142463	0.00765724	0.00292668	0.0100167	0.025405	0.022314	0.00773408	0.00128626	0.036818	0.0700373	0.0145946	0.00295866	0.00182291	0.0704713	0.0110513	0.00232445	0.00217192	0.00239785	0.0121464	0.0596636	0.016602	0.000954661	0.0367808	0.00798604	0.306596	0.693404	1.596904
5112	-292.1541	-375.5814	83.42725	0.0341273	0.0398574	0.0119543	0.0675866	0.0156987	0.00324054	0.00760558	0.0442941	0.00610271	0.00221039	0.0277673	0.0135952	0.04041	0.00185034	0.0102657	0.0222768	0.00591645	0.00420645	0.0538733	0.00401208	0.0125505	0.00928971	0.00016671	0.0145559	0.00343508	0.00557529	0.00795108	0.00716843	0.00850595	0.00750977	0.0916648	0.00288625	0.0558988	0.00694174	0.0116614	0.00863089	0.0192853	0.0721019	0.0100352	0.0151307	0.000510377	0.0263317	0.106244	0.0424764	0.00263359	0.00744609	0.0474696	0.0263604	0.00491443	0.00483956	0.00523737	0.00496655	0.0420675	0.0115935	0.0077147	0.0213204	0.0105739	0.9985348	1.001465	0.130989	0.371084	0.733979	1.36244	2.69481	7.63425	1.469742	1.002935	0.0294075	0.0343451	0.010301	0.0582393	0.0135276	0.00279237	0.00655372	0.0381682	0.0052587	0.00190469	0.023927	0.011715	0.0348213	0.00159444	0.00884598	0.0191959	0.0050982	0.0036247	0.0464226	0.00345721	0.0108148	0.00800494	0.000143654	0.0125429	0.00296001	0.00480422	0.00685144	0.00617703	0.00732958	0.00647117	0.0789875	0.00248708	0.0481679	0.0059817	0.0100486	0.00743723	0.0166181	0.0621302	0.00864736	0.0130381	0.000439791	0.02269	0.0915507	0.0366019	0.00226936	0.00641629	0.0409045	0.0227148	0.00423476	0.00417024	0.00451304	0.00427968	0.0362496	0.00999011	0.00664776	0.0183718	0.00911153	0.500733	0.499267	1.160497
5148	-319.7356	-402.4989	82.76337	0.0732294	0.089931	0.0404549	0.0106384	0.0170471	0.00652542	0.0183374	0.0739968	0.00666921	0.0127533	0.0636799	0.0318366	0.0140724	0.027929	0.0134361	0.0185659	0.0355592	0.00829181	0.0373473	0.0081133	0.0252914	0.0431609	0.000319283	0.00714893	0.0305521	0.0103205	0.0407945	0.0346898	0.0385124	0.0401632	0.0291183	0.00811259	0.0392052	0.0131722	0.0473588	0.022856	0.0480762	0.0125058	0.0336377	0.0226035	0.0179644	0.100574	0.00163544	0.023983	0.144187	0.105381	0.0396282	0.0631091	0.0990113	0.0287233	0.0207692	0.148329	0.0640164	0.00983652	0.0392953	0.0514945	0.0211026	1.195461	0.8045394	0.197316	0.453157	0.781189	1.2801	2.20674	5.06801	1.173503	0.6729953	0.0342986	0.0421212	0.0189479	0.00498274	0.00798438	0.00305633	0.00858872	0.034658	0.00312367	0.00597328	0.0298259	0.0149114	0.00659111	0.0130811	0.0062931	0.00869574	0.016655	0.00388365	0.0174924	0.00380004	0.0118458	0.0202153	0.000149543	0.00334836	0.0143098	0.00483384	0.019107	0.0162478	0.0180381	0.0188113	0.0136382	0.00379971	0.0183626	0.00616951	0.0221816	0.0107051	0.0225176	0.00585739	0.0157549	0.0105869	0.00841401	0.0471061	0.000765995	0.011233	0.0675333	0.0493576	0.0185608	0.0295585	0.0463741	0.0134532	0.00972773	0.069473	0.0299835	0.00460715	0.0184048	0.0241186	0.00988386	0.40227	0.59773	2.135054
5184	-294.0504	-378.4963	84.44588	0.0186646	0.0531912	0.0302619	0.0226315	0.0127395	0.00968098	0.00913342	0.0354436	0.0213081	0.00325104	0.0190555	0.00873867	0.0268027	0.030618	0.00276152	0.022055	0.0284335	0.0030811	0.0176632	0.0162685	0.00176661	0.00499279	0.000142401	0.00137865	0.012597	0.00030549	0.0186943	0.00900365	0.0124991	0.011682	0.016084	0.0139411	0.00529518	0.0154599	0.00723076	0.00177209	0.022923	0.0449792	0.0184586	0.000459474	0.0014329	0.00649751	0.102128	0.0181287	0.00169672	0.0046315	0.0116849	0.00931989	0.0114738	0.0258299	0.00108389	0.00364769	0.0761173	0.00260805	0.0188461	0.00365987	0.0045933	1.335322	0.6646779	0.155802	0.403845	0.75361	1.32695	2.4762	6.41842	1.34431	0.497766	0.0204023	0.0581434	0.0330793	0.0247385	0.0139255	0.0105823	0.00998375	0.0387434	0.0232919	0.00355371	0.0208296	0.00955225	0.029298	0.0334686	0.00301862	0.0241083	0.0310807	0.00336796	0.0193076	0.0177831	0.00193108	0.00545762	0.000155659	0.001507	0.0137698	0.000333931	0.0204348	0.0098419	0.0136628	0.0127696	0.0175815	0.015239	0.00578817	0.0168992	0.00790395	0.00193707	0.0250571	0.0491668	0.0201772	0.000502251	0.0015663	0.00710244	0.111636	0.0198165	0.00185469	0.0050627	0.0127728	0.0101876	0.012542	0.0282347	0.0011848	0.0039873	0.0832039	0.00285086	0.0206007	0.00400061	0.00502095	0.332339	0.667661	0.9148284
5220	-302.4026	-385.1767	82.77406	0.0237235	0.0110313	0.00134645	0.00663146	0.00116846	0.00349604	0.00331672	0.0222104	0.0052703	0.00612127	0.0304935	0.0268859	0.0145432	0.00936196	0.000647048	0.00397853	0.0258396	0.00358936	0.0140286	0.00258883	0.00611187	0.00575365	0.00525656	0.00514705	0.000376872	0.00929648	0.015382	0.0092005	0.0192613	0.00229833	0.0113769	0.0405691	0.00233322	0.00163525	0.0017709	0.00190761	0.0101906	0.013409	0.00331984	0.0301166	0.0253878	0.00848322	0.00315433	0.00598808	0.0117453	0.00589146	0.00424813	0.0088083	0.017177	0.0124203	0.00412599	0.0036759	0.0077369	0.0230561	0.021537	0.0171561	0.0109255	0.6269264	1.373074	0.0919591	0.312279	0.695515	1.43778	3.20227	10.8744	1.72554	2.190167	0.0393749	0.0183091	0.00223475	0.0110065	0.00193934	0.00580252	0.0055049	0.0368636	0.00874733	0.0101597	0.0506114	0.0446236	0.024138	0.0155384	0.00107393	0.00660333	0.0428871	0.00595741	0.0232838	0.00429678	0.0101441	0.00954956	0.00872452	0.00854276	0.00062551	0.0154297	0.0255302	0.0152704	0.0319688	0.00381464	0.0188827	0.0673341	0.00387255	0.0027141	0.00293924	0.00316614	0.0169138	0.0222555	0.00551008	0.0499858	0.0421372	0.0140799	0.00523537	0.00993866	0.0194942	0.0097783	0.00705079	0.0146195	0.0285094	0.0206145	0.00684808	0.00610103	0.0128412	0.0382671	0.0357459	0.0284746	0.0181335	0.686537	0.313463	0.6025039
5256	-314.4572	-397.4458	82.9886	0.0575821	0.00606778	0.00925838	0.0301716	0.00521607	0.0112639	0.00272635	0.0149417	0.0230453	0.00315606	0.0435235	0.0218287	0.0106368	0.00284639	0.0172667	0.00850897	0.0126794	0.00499869	0.00586683	3.13539e-05	0.00431779	0.00530467	0.000938229	0.00018202	0.00601827	0.0101898	0.00131401	0.00537611	0.00523426	0.00515381	0.000784134	0.0123806	0.00516521	0.00756415	0.000407827	0.013064	0.051051	0.0427805	0.0104975	0.01672	0.0147378	0.0538673	0.0254642	0.00362428	0.0106607	0.000577006	0.00391023	0.00107534	0.00183964	0.00624293	0.00383372	0.0050531	0.042257	0.000856371	0.0457915	0.00193533	0.00479613	0.7779356	1.222064	0.0789056	0.289812	0.679501	1.47167	3.45051	12.6734	1.836235	1.570907	0.0796893	0.00839735	0.0128129	0.0417552	0.00721865	0.0155883	0.00377305	0.0206781	0.0318929	0.00436774	0.0602332	0.0302092	0.0147205	0.00393919	0.0238958	0.0117758	0.0175474	0.0069178	0.00811925	4.33914e-05	0.00597549	0.00734125	0.00129844	0.000251901	0.00832882	0.0141019	0.00181849	0.00744013	0.00724382	0.00713249	0.00108518	0.0171338	0.00714826	0.0104682	0.000564402	0.0180795	0.0706507	0.059205	0.0145277	0.0231392	0.020396	0.0745482	0.0352405	0.00501573	0.0147536	0.000798533	0.00541146	0.00148819	0.00254592	0.00863975	0.00530557	0.00699311	0.0584805	0.00118515	0.063372	0.00267835	0.00663748	0.611032	0.388968	0.7225831
5292	-299.0476	-380.9419	81.89434	0.00508004	0.00616063	0.00112991	0.00599268	0.00253834	0.00124372	0.00103682	0.00553604	0.00279702	0.000478041	0.0041351	0.000333701	0.00116151	0.00249195	0.000283981	0.00157854	0.0120556	0.0019288	0.00369908	0.00219021	0.00338582	0.00151102	0.000308457	0.000637123	0.00132849	0.00179937	0.000947206	0.00199239	0.000205283	0.000709146	0.00396801	0.00765162	0.000339389	0.00362904	0.000774581	0.000828626	0.0064215	0.0132068	0.00828217	0.00301853	0.00132561	0.000764427	0.000779836	0.00196957	0.00097286	0.00021285	0.00484625	0.00478182	9.77549e-05	0.000889809	0.00278987	0.00595976	0.00496032	0.000600124	0.000111841	0.00389272	0.00453366	0.7847732	1.215227	0.0284606	0.176251	0.581844	1.71867	5.67374	35.1363	2.573572	1.548507	0.0313031	0.0379617	0.00696246	0.0369268	0.0156412	0.00766376	0.00638887	0.034113	0.0172352	0.00294568	0.0254804	0.00205626	0.00715721	0.0153554	0.00174989	0.00972695	0.0742862	0.0118853	0.0227937	0.0134961	0.0208634	0.00931086	0.0019007	0.00392594	0.00818616	0.0110877	0.00583667	0.0122771	0.00126495	0.00436974	0.0244508	0.0471491	0.00209131	0.0223621	0.00477296	0.00510598	0.0395692	0.0813804	0.0510346	0.0186001	0.00816837	0.00471038	0.00480534	0.0121365	0.00599475	0.00131158	0.0298625	0.0294655	0.000602364	0.00548299	0.0171911	0.036724	0.0305654	0.00369796	0.000689162	0.0239869	0.0279363	0.607613	0.392387	0.1622854
5328	-294.5407	-378.4149	83.87416	0.0093619	0.0163091	0.00546353	0.00445307	0.000711992	0.000346475	0.0118051	0.0160506	0.00293461	0.0013086	0.0077292	0.000548217	0.00948106	0.00427758	0.00196663	0.00547599	0.0053929	0.00228649	0.00820608	0.00307548	0.00607434	0.00826107	0.00186209	0.00480276	0.000339124	0.00249128	0.000537627	0.00179108	0.00484151	0.00236711	0.0014748	0.0229264	0.00229771	0.00429083	0.0072911	0.000337508	0.000655167	0.00866483	0.00831341	0.0354984	0.0178473	0.00247515	0.000367503	0.00116625	0.0238612	0.00226426	0.000658217	0.00398689	0.00354205	0.000116268	8.81845e-05	0.00135898	0.0103637	0.0182941	0.00219616	0.0140663	0.0046328	1.427621	0.5723789	0.0440775	0.218163	0.621887	1.60801	4.58373	22.6873	2.257281	0.4009319	0.0267798	0.0466524	0.0156285	0.0127381	0.00203666	0.000991095	0.0337685	0.0459129	0.00839448	0.00374325	0.0221095	0.00156818	0.0271207	0.0122361	0.00562555	0.0156641	0.0154265	0.00654053	0.0234736	0.00879743	0.0173757	0.0236309	0.00532653	0.0137384	0.000970069	0.00712634	0.00153789	0.00512341	0.0138492	0.00677114	0.00421868	0.0655813	0.00657263	0.012274	0.0208563	0.000965446	0.00187411	0.0247858	0.0237806	0.101543	0.0510524	0.0070802	0.00105125	0.00333606	0.0682552	0.00647695	0.00188284	0.0114045	0.0101321	0.000332585	0.000252253	0.00388737	0.0296455	0.0523303	0.00628213	0.0402367	0.0132522	0.286189	0.713811	0.349588
5364	-307.9937	-391.4907	83.49705	0.00902545	0.00984085	0.000575402	0.0252675	0.000871353	0.00205295	0.0225474	0.060477	0.0115381	0.000887922	0.0189294	0.00234184	0.00764122	0.0103879	0.00364849	0.00127357	0.005254	0.00371309	0.0292753	0.00581686	0.0128391	0.0201191	0.00229715	0.00801931	0.000364254	0.00730534	0.00611881	0.00253508	0.00543862	0.00156469	0.00957885	0.00871261	0.00172351	0.00506234	0.0207795	0.00323063	0.00122447	0.0118505	0.00136026	0.0356347	0.0131866	0.00300381	0.0151629	0.00366621	0.00564685	0.0125304	0.000112247	0.00746076	0.0101507	0.00674909	0.0116943	0.00138909	0.0100178	0.00762105	0.00371626	0.0271799	0.00775605	1.135086	0.8649145	0.0517831	0.235997	0.637321	1.56907	4.23734	19.3113	2.140784	0.7619817	0.0165858	0.0180842	0.0010574	0.0464333	0.00160126	0.00377264	0.0414347	0.111137	0.0212031	0.0016317	0.0347859	0.00430351	0.014042	0.0190895	0.00670471	0.00234039	0.0096551	0.00682342	0.0537982	0.0106895	0.023594	0.0369721	0.00422139	0.0147368	0.000669378	0.0134248	0.0112443	0.00465863	0.00999438	0.00287538	0.0176027	0.0160109	0.00316724	0.0093029	0.0381858	0.00593682	0.00225016	0.0217773	0.0024997	0.0654847	0.0242326	0.00552	0.0278644	0.00673727	0.010377	0.0230266	0.000206272	0.0137104	0.0186536	0.0124026	0.0214902	0.00255268	0.0184093	0.014005	0.00682924	0.0499476	0.014253	0.432457	0.567543	0.5441684
5400	-287.2643	-370.7147	83.45046	0.0374708	0.0639771	0.0110988	0.0617987	0.000901191	0.01144	0.0352964	0.0237122	0.0159158	0.000571573	0.0220212	0.0167632	0.0133786	0.00179587	0.0130891	0.011098	0.0114828	0.00903081	0.036267	0.01292	0.0105949	0.0329358	0.00322388	0.00529389	0.00281813	0.00174783	0.00149384	0.0199782	0.00656482	0.0119364	0.00402187	0.075454	0.0323736	0.0150857	0.0149673	0.00167194	0.00290713	0.052267	0.00564359	0.110708	0.000216865	0.0328029	0.012568	0.0560187	0.0283936	0.0322531	0.000742974	0.017107	0.0497453	0.0112438	0.0205868	0.00122575	0.00364881	0.0260364	0.00548686	0.12019	0.00607985	1.090033	0.9099665	0.121191	0.357278	0.725348	1.37865	2.79894	8.25144	1.525956	0.834806	0.0300713	0.0513434	0.00890707	0.0495952	0.00072323	0.00918088	0.0283263	0.0190297	0.0127729	0.000458703	0.0176726	0.0134529	0.0107367	0.00144123	0.0105044	0.00890648	0.00921523	0.00724747	0.0291052	0.0103686	0.00850266	0.0264319	0.00258725	0.00424849	0.00226163	0.00140268	0.00119885	0.0160331	0.00526845	0.00957931	0.00322766	0.0605539	0.0259807	0.0121067	0.0120117	0.00134177	0.00233305	0.0419457	0.00452914	0.088846	0.00017404	0.0263252	0.0100862	0.0449565	0.0227867	0.025884	0.000596257	0.0137289	0.039922	0.00902347	0.0165214	0.0009837	0.00292827	0.0208949	0.00440336	0.0964559	0.00487925	0.454983	0.545017	1.246064
5436	-296.7783	-379.4534	82.67513	0.0821412	0.190418	0.0707929	0.0845823	0.0932452	0.06162	0.0390253	0.106579	0.0566603	0.00841714	0.0345694	0.0186804	0.0194823	0.00266554	0.00996476	0.0150033	0.0564421	0.0239641	0.0298646	0.000341075	0.0218022	0.0335772	0.0114794	0.0250176	0.0122045	0.00387794	0.0131761	0.0356414	0.00170751	0.0129487	0.0198776	0.0628434	0.0113113	0.0903927	0.00452379	0.0356031	0.000980256	0.0299826	0.0162918	0.120189	0.00688307	0.0319693	0.0157535	0.0133394	0.0836463	0.0354246	0.00476983	0.049729	0.0561829	0.00338179	0.0344047	0.000947791	0.0150333	0.0895063	0.00804735	0.115419	0.040345	1.099265	0.9007354	0.243382	0.501986	0.806531	1.23988	1.99209	4.10877	1.021785	0.8193981	0.0378066	0.0876423	0.0325834	0.0389301	0.0429173	0.0283614	0.0179619	0.0490543	0.0260787	0.0038741	0.015911	0.0085979	0.00896698	0.00122685	0.00458641	0.00690548	0.0259782	0.0110298	0.0137456	0.000156984	0.0100347	0.0154544	0.00528353	0.0115147	0.00561726	0.00178487	0.00606449	0.0164044	0.000785904	0.0059598	0.00914894	0.0289245	0.00520617	0.0416044	0.00208214	0.0163868	0.000451176	0.0137999	0.00749854	0.0553187	0.00316803	0.0147143	0.00725078	0.00613965	0.0384993	0.0163046	0.00219538	0.0228884	0.0258589	0.00155651	0.0158352	0.000436233	0.00691925	0.0411965	0.0037039	0.0531231	0.0185693	0.450368	0.549632	2.17267
5472	-305.8079	-389.6239	83.81605	0.00549611	0.0304534	0.0151348	0.025824	0.00387907	0.00126459	0.0175412	0.0159358	0.00318644	0.00124523	0.031878	0.00288351	0.0194103	0.00478793	0.00496211	0.0127969	0.00351343	0.003527	0.0196728	0.00308352	0.0171896	0.00477677	9.3445e-05	0.0115857	0.00398862	0.00365308	0.00524192	0.0012157	0.000208515	0.00161714	0.0221171	0.00535947	0.0030599	0.010598	0.000714664	0.013205	0.0361828	0.0146771	0.00588809	0.0188875	0.00276152	0.00918174	0.00216893	0.0175698	0.00897025	0.0023876	0.00140148	0.02619	0.00319484	0.0291139	0.0397563	0.00667947	0.00519202	0.00610204	0.0118212	0.00611662	0.0233878	1.132811	0.8671886	0.0829077	0.29689	0.684636	1.46063	3.36825	12.0616	1.800461	0.7655189	0.00902879	0.0500276	0.0248628	0.0424226	0.00637238	0.00207741	0.0288159	0.0261786	0.00523456	0.00204561	0.0523679	0.00473692	0.0318864	0.00786542	0.00815155	0.0210223	0.00577172	0.00579401	0.0323176	0.00506548	0.0282384	0.00784709	0.000153508	0.0190326	0.00655235	0.00600114	0.00861121	0.0019971	0.00034254	0.00265658	0.0363331	0.00880431	0.00502667	0.01741	0.00117402	0.0216926	0.0594397	0.0241109	0.00967272	0.0310277	0.00453651	0.0150834	0.00356303	0.0288629	0.014736	0.00392226	0.0023023	0.0430239	0.00524835	0.0478272	0.0653101	0.0109728	0.00852924	0.0100242	0.0194194	0.0100481	0.0384206	0.433594	0.566406	0.6087319
5508	-301.7233	-385.2115	83.48817	0.0124956	0.0443743	0.00222013	0.0116528	0.00140227	0.00205303	0.0316935	0.0595542	0.00730787	0.000550473	0.0311257	0.0067973	0.0188496	0.00600968	0.00807014	0.00998157	0.0129795	0.00302089	0.017328	0.00183741	0.0172343	0.0136404	0.000124356	0.0177174	0.000623158	0.0012212	0.0121615	0.000862243	0.0176178	0.00358885	0.0385738	0.0108896	0.00893958	0.0244911	0.000444297	0.00405197	0.031324	0.00629274	0.0268172	0.00439876	0.00203188	0.0670093	0.0367528	0.0080565	0.0130937	0.00676753	0.00163426	0.00942165	0.00334518	0.0088363	0.0451151	0.00278847	0.00655023	0.0134916	0.0038407	0.0330129	0.101333	1.224182	0.7758179	0.0537008	0.24022	0.640857	1.56041	4.16286	18.6217	2.11449	0.6337439	0.0139866	0.049669	0.00248503	0.0130432	0.00156959	0.002298	0.0354752	0.0666602	0.00817984	0.000616155	0.0348396	0.00760835	0.0210987	0.00672675	0.00903307	0.0111726	0.0145282	0.00338135	0.0193956	0.00205665	0.0192908	0.015268	0.000139194	0.0198315	0.000697514	0.00136691	0.0136127	0.000965126	0.0197199	0.00401707	0.0431765	0.012189	0.0100062	0.0274134	0.00049731	0.00453545	0.0350616	0.00704359	0.030017	0.00492362	0.00227432	0.0750048	0.0411382	0.0090178	0.0146561	0.00757504	0.00182926	0.0105458	0.00374433	0.00989064	0.0504983	0.0031212	0.0073318	0.0151014	0.00429897	0.036952	0.113424	0.387909	0.612091	0.8933995
5544	-308.4037	-391.3959	82.99216	0.165201	0.175911	0.0113881	0.149251	0.00863609	0.0277948	0.0189684	0.0574499	0.0204089	0.00482761	0.0355393	0.120322	0.0326079	0.0170277	0.0108512	0.0494243	0.0165924	0.0047732	0.108232	0.0256343	0.00883434	0.0208579	0.0264056	0.0212187	0.00528028	0.0030522	0.00791194	0.0313085	0.0396089	0.0160653	0.0155304	0.0307715	0.0224718	0.0111656	0.020513	0.00112142	0.0318215	0.0225506	0.00478395	0.0552742	0.0138109	0.0159886	0.00914791	0.0613223	0.0111719	0.0477315	0.001567	0.0200308	0.00405429	0.0212648	0.127919	0.00458151	0.0419235	0.00327863	0.130532	0.0209956	0.127887	1.326417	0.6735831	0.187436	0.441945	0.775106	1.29015	2.26273	5.33517	1.210649	0.5078216	0.077903	0.0829534	0.00537022	0.0703816	0.00407248	0.0131071	0.00894484	0.0270914	0.00962413	0.00227654	0.0167591	0.05674	0.0153768	0.00802966	0.00511706	0.0233068	0.00782443	0.00225088	0.0510384	0.0120882	0.00416597	0.00983587	0.012452	0.010006	0.00249	0.00143931	0.003731	0.014764	0.0186782	0.00757586	0.00732361	0.0145108	0.0105969	0.00526532	0.00967323	0.000528821	0.0150059	0.0106341	0.00225595	0.0260654	0.00651273	0.00753966	0.00431384	0.0289175	0.00526829	0.0225085	0.000738943	0.00944585	0.00191187	0.0100278	0.0603221	0.00216048	0.0197697	0.00154609	0.0615542	0.00990079	0.0603072	0.336792	0.663208	2.120595
5580	-290.2895	-373.4071	83.11769	0.0376612	0.0925271	0.0190384	0.0139094	0.000677874	0.0107939	0.0111629	0.0341547	0.0174027	0.00132449	0.0459196	0.0231841	0.00590115	0.015644	0.00755247	0.00465119	0.00787964	0.00392494	0.0378787	0.00275948	0.00774778	0.0041748	0.0132875	0.00551908	0.000434086	0.00379282	0.000201987	0.0146913	0.000959458	0.0013285	0.00872695	0.00250486	0.00632274	0.00337385	0.000874674	0.0270542	0.00742742	0.00684323	0.00475775	0.0038836	0.0128465	0.0147941	0.00129983	0.0443578	0.0126641	0.00497129	0.000350424	0.00726595	0.0144306	0.000551743	0.00258986	0.00236085	0.015636	0.00225446	0.033061	0.00174835	0.047964	0.8116253	1.188375	0.0857914	0.301882	0.688207	1.45305	3.31255	11.6562	1.775739	1.464191	0.0511006	0.125545	0.0258323	0.0188729	0.000919774	0.0146457	0.0151464	0.0463428	0.0236128	0.00179714	0.062306	0.0314573	0.00800697	0.0212265	0.0102476	0.00631097	0.0106915	0.00532556	0.0513957	0.0037442	0.0105126	0.00566457	0.0180291	0.00748856	0.000588989	0.00514629	0.000274066	0.0199339	0.00130184	0.00180257	0.0118412	0.00339872	0.00857901	0.0045778	0.0011868	0.0367084	0.0100779	0.00928523	0.00645555	0.00526946	0.0174308	0.0200734	0.00176368	0.0601869	0.0171833	0.00674529	0.000475473	0.0098588	0.0195802	0.000748632	0.00351404	0.00320331	0.0212157	0.00305896	0.0448587	0.00237225	0.06508	0.594187	0.405813	0.7370015
